look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Hazy golden-orange with visible effervescence, a creamy white head, good retention, and streaky lacing.  Smells of ripe banana, clove, hay, dried apricot, pear, apple skin, honeydew melon, and toast.  The taste follows the nose. Banana and dried apricot upfront, followed by toast and cracker, apple, pear, lemon, honeydew melon, green grape, hay and clove. A hint of sweetness throughout, but finishes dry and spicy.  The feel is medium-plus-ish, highly carbonated like champagne, providing a prickling and pillowy sensation that quickly rolls across the palate and disappears into dryness.  A sensational American saison! One of the OG American saisons, this stands up to the test of the time. Phenomenal stuff.   
look: 2.5 | smell: 3 | taste: 3.25 | feel: 2.75 | overall: 3.25 Sweeter than expected. Nice fruity notes. 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 From a 2014 Holiday Giftpack.    Aroma is light citrus fruit. Pour is a clear effervescent yellow with a thick white head. Head is long lasting with generous lacing on the glass. Taste is bold crisp , slightly alchoholic; like fermented grapefruit! Pleasant!   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 This beer tastes very lemony. Not huge fan 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 Best Belgian-style beer for the Price!    Appearance is a hazy yellow-orange color. Ample carbonation that matches the style perfectly. Beautiful fluffy white head that clings to the glass and stays throughout consumption.     Aroma is hits of the yeast with some alcohol presence up front. A major contribution from the yeast that gives it an almost bready smell (as in the yeasty-bread dough before it is baked). Definitely spicy peppercorn with some citrus notes of mainly lemon and orange.     Taste is excellent. Immediately hit with spiciness and yeastiness. I get some of the orange peel and coriander, however not much of the other labeled ingredients. Some nice flavors of lemon juice and zest with a touch of lime zest in the mid palate as well. A moderate amount of classic pepperiness with some biscuity notes. Totally complex!!! At the end a very mild kiss of hops makes the beer incredibly balanced and drinkable. The beers carbonation allows the beer to be extremely refreshing.     For about 3 dollars a bottle, this beer is cheap in comparison to other Belgian beers (normally 5 and up), however it doesn’t lack in complexity and character. It is owned by the same company that produces beers like Duvel (another favorite) and Achouffe, so that’s another perk of known quality! This would go well with many different food pairings. I think pairing this beer with something equally spicy would work well such as some excellent cured meats like hot coppa or soppressata. Again, for the price, this beer is my go to! The only thing that isn't perfect is that as the beer warms up it gains a slightly more present alcohol hit (amplified by the flavor of raw ginger) that detracts from all of the other great flavors. It isn't terrible, however, I did have to mark it down for that reason. However, I still give it 98/100 points!   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours a light golden color with an impressive soapy head. Amazing thick lace retains throughout.  At first there is an earthy and barnyard like aroma, kind of like hay. Later, there is a strong fruity and citric like aroma.   A fruity taste predominates at first; sweet but also slightly tart. It reminds me of green grapes; like a white wine. There is a hoppy, herbal and dry finish that leaves a bitter aftertaste. The feel is medium/light bodied. It is very easy to drink and fantastic with meals.  I really loved this one. Excellent overall!   
onlymurderers 
Pedraza 
JNForsyth 
double2chin 
GmAn613 
Hutchy_Graves 
nicole309 
Chvck1 
Johnct 
kwm5067 
BlackHawk89 
acslatersbtb 
stwok21 
girafarig 
bresnab 
Jeff_Winger 
Dan269605 
Rcaisse 
Yesdog 
msreese15 
jbw5016 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
nathanmiller 
olradetbalder 
sbauer 
Elspeth 
Wendials 
stonermouse 
George 
MOVERTON1284 
Matt_Batta 
kennyn01 
s_wit 
Hellpop65 
jschwamb 
OBD 
Antc2382 
sleeper86 
Jfeinber77 
Brianito 
evergreen_machine 
dirkpitt 
Highbury09 
Alpha309 
WMbeer 
AlexBassBerger 
raceon4 
John_Squires 
Lundste 
BuddyBelgian 
jmryan8 
Doc173ranger 
vermilcj 
Evango 
wrogers19971 
Aaron_Kerkvliet 
nicholasblack 
_thatgregguy 
Armen 
Hesney 
a77cj7 
dipso123 
Very rich aromas with floral and citrus hints including ginger and spice. Serve into a snifter and enjoy on any occasion, typically a warm summer day or next to the fire.   
irish6174 
markdrinksbeer 
OnryAndMean 
Caseyk1088 
Samuelindo01 
Wilcox39 
Ryanrad 
JMUduke 
redblacks75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
CGPeltier 
EuphonicHops 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 A: Pours a hazy, straw gold color, with an off-white, creamy, three finger head, (very) good retention.   S: Immediate apple, and general estery quality, with some subtle clove, with a pleasant suggestion of biscuity malt, and subtle, clean, hop presence  T: immediate yeast and clean bready note, with a subtle suggestion of citrus/grapefruit, there is a peppery quality here as well along with what can only be describe as just the right amount of hop bite, I get the suggestion of white pepper though I'll admit it is less present here than in other saisons, despite the complexity of the flavor profile, I find overall this is a very crisp beer (this (along with the yeast) to me seems to define it). There is a somewhat floral tartness here but it does not overwhelm. This beer's yeast definitely comes out more as it sits.  M: it is dry, but it certainly coats the tongue in something of a resinous way  O: probably the best of the more traditional american saisons that I've had, it is truly a fantastic beer and a credit to our contemporary definition of the style. I think it is easily the best year round beer that Ommegang makes, though they make their fair share of fine beers, many of which are sorely under-considered due to their availability   
Techichi 
harryhops 
SonictheBeerhog 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Love this saison, first of I ever had and I keep going back to it. For this review, poured from 12 Oz bottle to glass. Produced as much foam as body and had to wait a bit to pour the rest. Color is deep yellow and clear, with lots of effervescent carbonation streaming to the surface. Aroma is Floral and fruity, and belies the Belgian yeast. Taste is fruity and spicy, with orange rind, pear, white grape, and coriander all found within. Some earthy and floral flavors. Feel is light, and champagne-like.   
Andyrectenwald 
Golden amber with a generous white frothy head that lasts a long time. Fresh bakery bread aroma with pepper and slight citrus, lemon. Taste is mostly fresh bread with after notes of fresh spice, lemon and pepper. Just like the aroma suggests. Nice bitterness at the back of the tongue that stays for a long time. Recommended!   
