look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.75 | smell: 3.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 My first Founders brew doesn't disappoint one bit. I'd consider this a solid and satisfying IPA without the "session" modifier. That said, it would be hard to find a better session beer of ANY kind, especially pale ale or IPA. Will be seeking this one out again.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.25 Did a blind taste test with this against some formidable non session ipas and chose this. This is now my go to session beer. Can be hard to find fresh in NE but will always pick up if under two months old. Props to the obvious 'packaged on' date on the outside of the 15 pack. Founders certainly gets it.   
look: 4.5 | smell: 2.5 | taste: 4 | feel: 3 | overall: 3 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Poured into pint.  Pours almost clear golden with big off-white head, good retention.  Smell - clean citrusy, pine tones.  Taste - well-balanced with ample citrus hop characters  Light, crisp,   Outstanding session IPA.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 Nice bold IPA but not too bitter... 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 L: Nice orange/amber hue. Modest foam head that dwindles.    S: Smells like summer. Citrus, sweet with light pine notes. Clearly, an "up north" Michigan summer beer that captures the elements.    T: From a mason jar, the taste is familiar yet non-aggressive. You do even pull faint lime notes instead of oranges or grapefruit.    F: Light and crisp in the mouth and not punishingly bitter at all. Clean, easy drinker.    O: Drinks too damn easy and is a great IPA to introduce people who are new to craft beer or for those that are looking for a summer alternative to mass produced beers "with lime."   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Very nice drinkable IPA. well balanced. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 Pours a clear honey yellow with a thick white head that dissipates quickly and leaves decent lacing. The aroma is fairly citrusy. The flavor is all citrus with some nice hop bite. Crisp and clean on the tongue. Nice session beer.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3 | feel: 2 | overall: 2.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 Poured from a can to a shaker glass. Color is a light amber to gold with an off-white head, foam is thin and did not last long. Smells strongly of pine with a hint of citrus. A little malt flavor leading into citrus and pine with a bit of bitterness. Finish is citrus and clean, does not linger long. Feel is light and airy, easily drinkable on a hot day or as the name implies, all day. Good session IPA.   
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 3.5 | feel: 4 | overall: 3.75 12oz can into pint glass  canned on 4/7/16  L- hazy orange, with choppy foam head, leaves a rocky cap on beer  S- tons of citrusy goodness, with hints of sweet malt  T- starts off tasting murky (is that even possible?) hints of lime, with a pleasant piney finish  F- light bodied but in a good way not watery at all, light carbo as well  O- Founders does a great job with the session-ability, light drinking, great smelling, with slightly sub-par taste   
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Bottled on Feb 24th and reviewed May 29th, so take the 90 day period into account. We're slowly going through the 'sessionable IPAs and there does seem to be a lot of them. The Founders version pours a nice, rich amber that says 'IPA' and has a good head and lacing. Aroma has floral hop notes which fade a little as the beer sits. Taste is hop forward and dry with some astringency. The beer is not as smooth as some of the others. Overall, a good IPA and easy on the ABVs. Founders does not know how not to make a bad beer.   
look: 3.5 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 Picked up a fifteen pack (sweet gimmick, like old Stroh's) today at Lowes Foods. Reddish golden color with spotty, soapy head with miniature lace. Nose is cirus based with a touch of bitter pine. This is a beer I've planned on reviewing for a while.     Solid bitterness throughout the flavor, mostly pine and lemon. Unfortuanely, I do feel there is an abundance of carbonation midway through the sip. The aftertaste, like the whole beer, is pleasant but restrained. Texture is mostly okay apart from the carbonation.     I guess I'd characterize this as the "light beer" version of an IPA if that didn't sound so preposturous. Decent, and probably tasty while paddling up a river but not an IPA to look for generally.   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
